25
14,9,0.000000
14,10,10000.000000
14,11,10000.000000
14,12,0.000000
14,13,10000.000000
14,14,9725.020000
14,15,0.000000
14,16,10000.000000
14,17,0.000000
14,18,0.000000
14,19,10000.000000
14,20,0.000000
14,21,10000.000000
14,22,0.000000
14,23,0.000000
14,24,10000.000000
15,0,0.000000
15,1,0.000000
15,2,0.000000
15,3,0.000000
15,4,0.000000
15,5,0.000000
15,6,0.000000
15,7,0.000000
15,8,0.000000
15,9,0.000000
15,10,0.000000
15,11,0.000000
15,12,0.000000
15,13,0.000000
15,14,0.000000
15,15,7729.460000
15,16,0.000000
15,17,0.000000
15,18,0.000000
15,19,0.000000
15,20,0.000000
15,21,0.000000
15,22,0.000000
15,23,0.000000
15,24,0.000000
16,0,0.000000
16,1,0.000000
16,2,0.000000
16,3,0.000000
16,4,0.000000
16,5,0.000000
16,6,10000.000000
16,7,0.000000
16,8,0.000000
16,9,0.000000
16,10,10000.000000
16,11,10000.000000
16,12,0.000000
16,13,0.000000
16,14,10000.000000
16,15,0.000000
16,16,8376.250000
16,17,0.000000
16,18,0.000000
16,19,0.000000
16,20,0.000000
16,21,10000.000000
16,22,0.000000
16,23,0.000000
16,24,0.000000
17,0,0.000000
17,1,0.000000
17,2,10000.000000
17,3,10000.000000
17,4,0.000000
17,5,10000.000000
17,6,10000.000000
17,7,10000.000000
17,8,10000.000000
17,9,10000.000000
17,10,0.000000
17,11,0.000000
17,12,10000.000000
17,13,0.000000
17,14,0.000000
17,15,0.000000
17,16,0.000000
17,17,18876.320000
17,18,0.000000
17,19,10000.000000
17,20,0.000000
17,21,0.000000
17,22,10000.000000
17,23,0.000000
17,24,10000.000000
18,0,0.000000
18,1,10000.000000
18,2,0.000000
18,3,0.000000
18,4,0.000000
18,5,0.000000
18,6,0.000000
18,7,0.000000
18,8,0.000000
18,9,0.000000
18,10,0.000000
18,11,0.000000
18,12,0.000000
18,13,10000.000000
18,14,0.000000
18,15,0.000000
18,16,0.000000
18,17,0.000000
18,18,7867.360000
18,19,0.000000
18,20,0.000000
18,21,0.000000
18,22,0.000000
18,23,10000.000000
18,24,0.000000
19,0,0.000000
19,1,0.000000
19,2,10000.000000
19,3,10000.000000
19,4,0.000000
19,5,10000.000000
19,6,10000.000000
19,7,10000.000000
19,8,10000.000000
19,9,10000.000000
19,10,10000.000000
19,11,10000.000000
19,12,10000.000000
19,13,10000.000000
19,14,10000.000000
19,15,0.000000
19,16,0.000000
19,17,10000.000000
19,18,0.000000
19,19,18980.400000
19,20,0.000000
19,21,0.000000
19,22,10000.000000
19,23,0.000000
19,24,10000.000000
20,0,0.000000
20,1,0.000000
20,2,0.000000
20,3,0.000000
20,4,0.000000
20,5,0.000000
20,6,0.000000
20,7,0.000000
20,8,0.000000
20,9,0.000000
20,10,0.000000
20,11,0.000000
20,12,0.000000
20,13,0.000000
20,14,0.000000
20,15,0.000000
20,16,0.000000
20,17,0.000000
20,18,0.000000
20,19,0.000000
20,20,17423.750000
20,21,0.000000
20,22,0.000000
20,23,0.000000
20,24,0.000000
21,0,0.000000
21,1,0.000000
21,2,0.000000
21,3,0.000000
21,4,0.000000
21,5,0.000000
21,6,10000.000000
21,7,0.000000
21,8,0.000000
21,9,0.000000
21,10,10000.000000
21,11,10000.000000
21,12,0.000000
21,13,0.000000
21,14,10000.000000
21,15,0.000000
21,16,10000.000000
21,17,0.000000
21,18,0.000000
21,19,0.000000
21,20,0.000000
21,21,16479.740000
21,22,0.000000
21,23,0.000000
21,24,0.000000
22,0,0.000000
22,1,0.000000
22,2,10000.000000
22,3,10000.000000
22,4,0.000000
22,5,10000.000000
22,6,10000.000000
22,7,10000.000000
22,8,10000.000000
22,9,10000.000000
22,10,0.000000
22,11,0.000000
22,12,10000.000000
22,13,0.000000
22,14,0.000000
22,15,0.000000
22,16,0.000000
22,17,10000.000000
22,18,0.000000
22,19,10000.000000
22,20,0.000000
22,21,0.000000
22,22,12927.800000
22,23,0.000000
22,24,10000.000000
23,0,0.000000
23,1,10000.000000
23,2,0.000000
23,3,0.000000
23,4,0.000000
23,5,0.000000
23,6,0.000000
23,7,0.000000
23,8,0.000000
23,9,0.000000
23,10,0.000000
23,11,0.000000
23,12,0.000000
23,13,10000.000000
23,14,0.000000
23,15,0.000000
23,16,0.000000
23,17,0.000000
23,18,10000.000000
23,19,0.000000
23,20,0.000000
23,21,0.000000
23,22,0.000000
23,23,15991.910000
23,24,0.000000
24,0,0.000000
24,1,0.000000
